"","author.ID","paper.ID","coauthor.names","paper.title","journal.title","author.names"
"339","1","83","G Sohi, J Goodman","Restricted Fetch&amp;Phi operations for parallel processing ","ICS International Conference Supercomputing","J Smith"
"340","1","84","G Sohi, S Gopal, T Vijaykumar","Speculative Versioning Cache ","HPCA International Symposium High Performance Computer Architecture","J Smith"
"341","1","85","G Sohi, S Gopal, T Vijaykumar","Speculative Versioning Cache ","IEEE Trans Parallel Distrib Syst","J Smith"
"342","1","86","S Vajapeyam","Trace Processors: Moving to Fourth-Generation Microarchitectures ","IEEE Computer","J Smith"
"343","1","87","M Valero, R Espasa","Vector Architectures: Past, Present and Future ","International Conference Supercomputing","J Smith"
"344","1","88","M Valero, R Espasa","Out-of-Order Vector Architectures ","MICRO International Symposium Microarchitecture","J Smith"
"345","1","89","B Vanderwarn, C Rozewski, D Fowler, G Dermer, J Laudon, K Scidmore, S Klinger","The ZS- Central Processor ","ASPLOS Architectural Support for Programming Languages and Operating Systems","J Smith"
"346","1","10","","Instruction Level Distributed Processing ","HiPC","J Smith"
"347","1","11","","Instruction Level Distributed Processing: Adapting to Future Technology ","ISHPC High Performance Computing","J Smith"
"348","1","12","","Instruction-Level Distributed Processing ","IEEE Computer","J Smith"
"349","1","13","","On the Existence of Combinational Logic Circuits Exhibiting Multiple Redundancy ","IEEE Trans Computers","J Smith"
"350","1","14","","Retrospective: Decoupled Access/Execute Architectures "," Years ISCA International Symposium Computer Architecture Retrospectives and Reprints","J Smith"
"351","1","15","","Retrospective: Implementing Precise Interrupts in Pipelined Processors "," Years ISCA International Symposium Computer Architecture Retrospectives and Reprints","J Smith"
"352","20","1","C Potts, K Ota, K Takahashi, V Kumar","Hypermedia Support for Collaboration in Requirements Analysis ","ICRE","J Smith"
"353","20","2","K Takahashi","Multimedia Architecture to Support Requirements Analysis ","IDMS Interactive Distributed Multimedia Systems and Telecommunication Services","J Smith"
"354","20","3","C Potts, K Ota, K Takahashi","An evaluation of inquiry-based requirements analysis for an Internet service ","RE IEEE Int Conf Requirements Engineering","J Smith"
"355","20","4","F Cao, K Takahashi","An Architecture of Distributed Media Servers for Supporting Guaranteed QoS and Media Indexing ","ICMCS International Conference Multimedia Computing and Systems","J Smith"
"356","21","1","E Burke, J Hirst, N Krasnogor, R Carr, W Hart","Alignment Of Protein Structures With A Memetic Evolutionary Algorithm ","GECCO The Genetic and Evolutionary Computation Conference","J Smith"
"357","21","2","E Burke","A Memetic Algorithm to Schedule Planned Maintenance for the National Grid ","ACM Journal of Experimental Algorithms","J Smith"
"358","21","3","NA ","On Appropriate Adaptation Levels for the Learning of Gene Linkage ","Genetic Programming and Evolvable Machines","J Smith"
"359","22","1","G Micheli","Polynomial methods for component matching and verification ","ICCAD International Conference Computer Aided Design","J Smith"
"360","22","2","G Micheli","Automated Composition of Hardware Components ","DAC Design Automation Conference","J Smith"
"361","22","3","G Micheli","Polynomial Methods for Allocating Complex Components ","DATE Design Automation and Test Europe","J Smith"
"362","23","1","NA ","CELLBASE: a database management system for the control of cell line storage ","Computer Applications the Biosciences","J Smith"
"363","23","2","D Thomas","Quantitative analysis of one-dimensional gel electrophoresis profiles ","Computer Applications the Biosciences","J Smith"
"364","23","3","NA ","OLIGOGET - a computerized database system for controlling oligonucleotide production ","Computer Applications the Biosciences","J Smith"
"365","24","30","J Smith, J Smith, A Romanowska","Distributive lattices","generalizations and related non associative algebras J Math","J Smith"
"366","24","31","J Smith, J Smith, A Pilitowska, A Romanowska","Affine spaces and algebras of subalgebras","Alg Univ","J Smith"
"367","24","32","J Smith, J Smith","Finite codes and groupoid words","Eur J Comb","J Smith"
"368","24","33","J Smith, J Smith","Finite distributive quasigroups","Math Proc Camb Phil Soc","J Smith"
"369","24","34","J Smith, J Smith","Finite equationally complete entropic quasigroups","Contributions to General Algebra eds H Kautschitsch W B M ller W N bauer Johannes Heyn Klagenfurt","J Smith"
"370","24","35","J Smith, J Smith, A Romanowska","From affine to projective geometry via convexity"," Universal Algebra and Lattice Theory ed S D Comer Springer Lecture Notes Mathematics","J Smith"
"371","24","36","J Smith, J Smith, F Hummer","Greedy loop transversal codes","metrics and lexicodes J Comb Math Comb Comp","J Smith"
"372","24","37","J Smith, J Smith","Greedy loop transversal codes conference report ","Proceedings of the Fortieth Annual Allerton Conference Communication Control and Computing University of","J Smith"
"373","24","38","J Smith, J Smith, D Choi","Greedy loop transversal codes for correcting error bursts","Discrete Math Available online","J Smith"
"374","24","39","J Smith, J Smith","Homotopy and semisymmetry of quasigroups","Alg Univ Available online","J Smith"
"375","24","40","J Smith, J Smith, M Hobart","Vector lattices and rooted trees","Alg Univ","J Smith"
"376","24","41","J Smith, J Smith, M Akivis","V V Goldberg","the occasion of his th birthday Webs and Quasigroups","J Smith"
"377","24","42","J Smith, J Smith, M Akivis","Vladislav V Goldberg","the occasion of his th birthday and years of scientific activity Webs and Quasigroups","J Smith"
"378","24","43","J Smith, J Smith","A left loop on the -sphere","J Alg Available online","J Smith"
"379","24","44","J Smith, J Smith, F Hsu, F Hummer","Logarithms, syndrome functions and the information rates of greedy loop transversal codes","J Comb Math Comb Comp","J Smith"
"380","24","45","J Smith, J Smith","Loops and quasigroups: Aspects of current work and prospects for the future","Comment Math Univ Carol Available online","J Smith"
"381","24","46","J Smith, J Smith","Loop transversal codes","Cubo invited expository paper","J Smith"
"382","24","47","J Smith, J Smith","Loop transversals to linear codes","J Comb Info and System Sciences","J Smith"
"383","24","48","J Smith, J Smith","Quasigroup actions: Markov chains","pseudoinverses and linear representations Southeast Asia Bulletin of Mathematics invited paper","J Smith"
"384","24","49","J Smith, J Smith","Quasigroup homogeneous spaces and linear representations","J Alg Available online","J Smith"
"385","24","100","J Smith, J Smith","Association schemes","superschemes and relations invariant under permutation groups Eur J Comb Available online","J Smith"
"386","24","101","J Smith, J Smith, J Phillips","The endocenter and its applications to quasigroup representation theory","Comm Math Univ Carol Available online","J Smith"
"387","24","1","","Modal Theory, Partial Orders, and Digital Geometry ","Mathematical Foundations of Programming Semantics","J Smith"
"388","24","102","J Smith, J Smith","Three key questions about complex systems"," Semiotics Evolution Energy and Development pages electronic journal Click here for local copy of paper","J Smith"
"389","24","2","D Choi","Greedy Loop Transversal Codes for Correcting Error Burst ","Discrete Mathematics","J Smith"
"390","24","103","J Smith, J Smith","Time in biological systems"," Studies the Structure of Time eds R Buccheri V di Ges M Saniga Kluwer New","J Smith"
"391","24","3","J Choi","On the Unimodality and Combinatorics of Bessel Numbers ","Discrete Mathematics","J Smith"
"392","24","104","J Smith, J Smith","Time in biology and physics"," The Nature of Time Geometry Physics and Perception eds R Buccheri M Saniga W M Stuckey Kluwer Dordrecht","J Smith"
"393","24","4","J Smith, J Smith, A Romanowska","Bisemilattices of subsemilattices","J Algebra","J Smith"
"394","24","105","J Smith, J Smith","Two enumeration principles for free algebras","Acta Univ Carolinae Math et Phys","J Smith"
"395","24","5","J Smith, J Smith, A Ungar","Abstract space-times and their Lorentz groups","J Math Phys Available online","J Smith"
"396","24","106","J Smith, J Smith, J Choi","Tri-restricted numbers and powers of permutation representations","J Comb Math Comb Comp","J Smith"
"397","24","6","J Smith, J Smith, K Johnson","Characters of finite quasigroups","Eur J Comb","J Smith"
"398","24","7","J Smith, J Smith, K Johnson, S Song","Characters of finite quasigroups VI: critical examples and doubletons","Eur J Comb","J Smith"
"399","24","8","J Smith, J Smith, K Johnson","Characters of finite quasigroups V: linear characters","Eur J Comb","J Smith"
"400","24","9","J Smith, J Smith, K Johnson","Characters of finite quasigroups IV: products and superschemes","Eur J Comb","J Smith"
"401","24","50","J Smith, J Smith","Quasigroup permutation representations","Quasigroups and Related Systems Online abstract","J Smith"
"402","24","51","J Smith, J Smith","Quasigroups","association schemes and operators almost periodic functions Algebraic Extremal and Metric Combinatorics eds M M Deza P Frankl and I G University Press","J Smith"
"403","24","52","J Smith, J Smith","Quasigroups and quandles","Discrete Math Available online","J Smith"
"404","24","53","J Smith, J Smith, J Phillips","Quasiprimitivity and quasigroups","Bull Australian Math Soc","J Smith"
"405","24","54","J Smith, J Smith, R Rossmanith","Alternative approaches to alternative algebras","Acta Sci Math","J Smith"
"406","24","55","J Smith, J Smith, A Romanowska","Embedding sums of cancellative modes into functorial sums of affine spaces"," Unsolved Problems Mathematics for the st Century A Tribute to Kiyoshi Is ki s th Birthday eds J M Abe and S Tanaka IOS Press","J Smith"
"407","24","56","J Smith, J Smith","A macroscopic approach to demography","J Math Biol Available online","J Smith"
"408","24","57","J Smith, J Smith","Modal theory","partial orders and digital geometry The Mathematical Foundations of Programming Semantics ed A Melton Springer Lecture Notes Computer Science","J Smith"
"409","24","58","J Smith, J Smith","Modes and Modals","Discuss Math Online abstract","J Smith"
"410","24","59","J Smith, J Smith","Multilinear algebras and Lie's theorem for formal n-loops","Arch Math","J Smith"
"411","24","60","J Smith, J Smith","Minimal trees of given search number","Discrete Math","J Smith"
"412","24","61","J Smith, J Smith","Exterior algebra representations of commutative Moufang loops","Arch Math","J Smith"
"413","24","62","J Smith, J Smith","Induced class functions are conditional expectations","Eur J Comb","J Smith"
"414","24","63","J Smith, J Smith","In defence of eponymy","Math Intelligencer","J Smith"
"415","24","64","J Smith, J Smith","Information theory and its applications to biology","finance and physics invited conference report Entropy electronic journal","J Smith"
"416","24","65","J Smith, J Smith","Wreath products along the period-doubling route to chaos","Ergodic Th and Dynamical Systems","J Smith"
"417","24","66","J Smith, J Smith, J Choi","On the combinatorics of multi-restricted numbers","Ars Combinatoria","J Smith"
"418","24","67","J Smith, J Smith","On the dimension of finite permutation group actions","Beitr ge zur Algebra und Geometrie Available online","J Smith"
"419","24","68","J Smith, J Smith","On the evolution of semiotic capacity"," Semiotics Evolution Energy ed E Taborsky Shaker Verlag Aachen","J Smith"
"420","24","69","J Smith, J Smith, G Cz�dli","On the uniqueness of Mal'cev polynomials","Colloq Math Soc J nos Bolyai Finite Algebra and Multiple valued Logic Szeged","J Smith"
"421","24","70","J Smith, J Smith","On the nilpotence class of commutative Moufang loops","Math Proc Camb Phil Soc","J Smith"
"422","24","71","J Smith, J Smith, J Choi","On the unimodality and combinatorics of Bessel numbers","Discrete Math Available online","J Smith"
"423","24","72","J Smith, J Smith, A Romanowska","On the structure of barycentric algebras","J Math","J Smith"
"424","24","73","J Smith, J Smith, A Romanowska","On the structure of subalgebra systems of idempotent entropic algebras","J Alg","J Smith"
"425","24","74","J Smith, J Smith, A Romanowska","On the structure of semilattice sums","Czech J Math","J Smith"
"426","24","75","J Smith, J Smith, K Johnson","A note on character induction in association schemes","Eur J Comb","J Smith"
"427","24","76","J Smith, J Smith","Entropy","character theory and centrality of finite quasigroups Math Proc Camb Phil Soc","J Smith"
"428","24","77","J Smith, J Smith, D Brooks","Entropy and information in evolving biological systems","Biology and Philosophy","J Smith"
"429","24","78","J Smith, J Smith, M Saniga","Plane cubic curves","three webs and the dimensionality of space time Noetic J","J Smith"
"430","24","79","J Smith, J Smith","Permutation representations of loops","J Alg Available online","J Smith"
"431","24","80","J Smith, J Smith","Orbit decomposition of subset actions","Discrete Math Available online","J Smith"
"432","24","81","J Smith, J Smith","Regular orbits in powers of permutation representations","Arch Math Available online","J Smith"
"433","24","82","J Smith, J Smith, X Shen","Representation theory of comtrans algebras","J Pure and Appl Alg","J Smith"
"434","24","83","J Smith, J Smith, B Im","Orthogonal ternary algebras and Thomas sums","Alg Colloq","J Smith"
"435","24","84","J Smith, J Smith, L Thur","Subdifferentiation of monotone functions from semilattices to distributive lattices","Order","J Smith"
"436","24","85","J Smith, J Smith, A Romanowska","Subalgebra systems of idempotent entropic algebras","J Alg","J Smith"
"437","24","86","J Smith, J Smith","A second grammar of associators","Math Proc Camb Phil Soc","J Smith"
"438","24","87","J Smith, J Smith","Skein polynomials and entropic right quasigroups","Demonstr Math","J Smith"
"439","24","88","J Smith, J Smith","Some observations on the concepts of information-theoretic entropy and randomness"," Entropy electronic journal","J Smith"
"440","24","89","J Smith, J Smith, A Romanowska","Semilattice-based dualities","Studia Logica","J Smith"
"441","24","10","J Smith, J Smith, K Johnson","Characters of finite quasigroups III: quotients and fusion","Eur J Comb","J Smith"
"442","24","11","J Smith, J Smith, K Johnson","Characters of finite quasigroups II: induced characters","Eur J Comb","J Smith"
"443","24","12","J Smith, J Smith","A coalgebraic approach to quasigroup permutation representations","Alg Univ Available online","J Smith"
"444","24","13","J Smith, J Smith","Classical and quantum statistical mechanics of permutation representations"," Groups Korea Proceedings of the International Conference Pusan National University Pusan Korea eds Y G Baik D L Johnson A C Kim Gruyter","J Smith"
"445","24","14","J Smith, J Smith","A class of quasigroups solving a problem of ergodic theory","Comment Math Univ Carol Available online","J Smith"
"446","24","15","J Smith, J Smith","Combinatorial characters of quasigroups"," Coding Theory and Design Theory Part I Coding Theory ed D Ray Chaudhuri Springer New","J Smith"
"447","24","16","J Smith, J Smith, A Romanowska","Communicating processes and entropic algebras","Fund Informaticae","J Smith"
"448","24","17","J Smith, J Smith","Commutative Moufang loops and Bessel functions","Inv Math","J Smith"
"449","24","18","J Smith, J Smith","Commutative Moufang Loops: the first years","Algebras Groups and Geometries","J Smith"
"450","24","19","J Smith, J Smith","Competition and the canonical ensemble","Math Biosci Available online","J Smith"
"451","24","90","J Smith, J Smith, X Shen","Simple algebras of Hermitian operators","Arch Math","J Smith"
"452","24","91","J Smith, J Smith, X Shen","Simple algebras of invariant operators","Alg Colloq","J Smith"
"453","24","92","J Smith, J Smith, X Shen","Simple multilinear algebras","rectangular matrices and Lie algebras J Alg Available online","J Smith"
"454","24","93","J Smith, J Smith, T Fuad","Simple multilinear algebras and hermitian operators","Comment Math Univ Carol Available online","J Smith"
"455","24","94","J Smith, J Smith, B Im","Simple ternary Grassman algebras","Alg Colloq","J Smith"
"456","24","95","J Smith, J Smith","Speed's orbit problem: variations on themes of Burnside","Eur J Comb Available online","J Smith"
"457","24","96","J Smith, J Smith, A Dharwadker","Split extensions and representations of Moufang loops","Comm Alg","J Smith"
"458","24","97","J Smith, J Smith, D Choi","Support functions of general convex sets","Alg Univ","J Smith"
"459","24","98","J Smith, J Smith, A Romanowska","Support functions and ordinal products","Geom Dedicata","J Smith"
"460","24","99","J Smith, J Smith, A Romanowska","Separable modes","Alg Univ","J Smith"
"461","24","20","J Smith, J Smith, X Shen","Comtrans algebras and bilinear forms","Arch Math","J Smith"
"462","24","21","J Smith, J Smith","Comtrans algebras and their physical applications","Banach Center Publications","J Smith"
"463","24","22","J Smith, J Smith, K Athreya","Canonical distributions and phase transitions","Discuss Math Prob and Stat Online abstract","J Smith"
"464","24","23","J Smith, J Smith","Canonical ensembles","evolution of competing species and the arrow of time Evolutionary Systems Biological and Epistemological Perspectives Selection and Self organization eds G van Vijver S N Salthe and M Delpos Kluwer Dordrecht","J Smith"
"465","24","24","J Smith, J Smith","Continued fractions","fibered automata and a theorem of Multiple Valued Logic","J Smith"
"466","24","25","J Smith, J Smith","Centraliser rings of multiplication groups on quasigroups","Math Proc Camb Phil Soc","J Smith"
"467","24","26","J Smith, J Smith, A Romanowska","Differential groupoids"," Contributions to General Algebra eds D Dorninger G Eigenthaler H K Kaiser and W B M ller H lder Pichler Tempsky","J Smith"
"468","24","27","J Smith, J Smith, K Pszczola, A Romanowska","Duality for some free modes","Discuss Math Gen Alg and Appl Online abstract","J Smith"
"469","24","28","J Smith, J Smith, A Romanowska","Duality for semilattice representations","J Pure Appl Algebra Available online","J Smith"
"470","24","29","J Smith, J Smith","Demography and the canonical ensemble","Math Biosci Available online","J Smith"
"471","25","1","V Bobba","A parameter-driven router ","DAC Design Automation Conference","J Smith"
"472","25","2","C Pomerance, S Wagstaff","New Ideas for Factoring Large Integers ","CRYPTO International Crytology Conference","J Smith"
"473","25","3","C Pomerance, R Tuler","A Pipeline Architecture for Factoring Large Integers with the Quadratic Sieve Algorithm ","SIAM Society for Industrial and Applied Mathematics J Comput","J Smith"
"474","26","1","NA ","User's guide for the Shadowy Crystal Ball: practical tips and techniques for planning the future ","SIGUCCS Special Interest Group University and Computing Services","J Smith"
"475","26","2","NA ","Making standards work: a whole-product approach ","SIGUCCS Special Interest Group University and Computing Services","J Smith"
"476","27","1","E Rotenberg, Q Jacobson, Y Sazeides","Trace Processors ","MICRO International Symposium Microarchitecture","J Smith"
"477","27","2","NA ","Multiscalar As a New Architecture Paradigm ","ACM Comput Surv","J Smith"
"478","28","1","S Penny, J Smith, J Smith, P Sengers","Traces: Embodied Immersive Interaction with Semi Autonomous Avatars","Convergence the Journal of Research into New MediaTechnologies","J Smith"
"479","28","2","S Penny, J Smith, J Smith, A Bernhardt","Traces: Wireless full body tracking in the CAVE","Ninth International Conference Artificial Reality and Telexistence ICAT","J Smith"
"480","28","3","A Witkin, A Witkin, D Baraff","Fast and Controllable Simulation of the Shattering of Brittle Objects","Computer Graphics Forum","J Smith"
"481","28","4","J Hodgins, I Oppenheim, NA , A Witkin","Modeling Truss Structures using Optimizationa","SIGGRAPH Special Interest Group Computer Graphs","J Smith"
"482","28","5","","Three Applications of Optimization in Computer Graphics","doctoral dissertation tech report CMU TR Robotics Institute Carnegie Mellon University","J Smith"
"483","28","6","A Witkin, I Oppenheim, J Hodgins","Creating models of truss structures with optimization ","ACM Trans Graph","J Smith"
"484","28","7","A Witkin, D Baraff","Fast and Controllable Simulation of the Shattering of Brittle Objects ","Comput Graph Forum","J Smith"
"485","29","1","A Kasprzyk, A Rust, A Stabenau, A Ureta-Vidal, C Melsopp, D Barker, E Eyras, E Mongin, E Schmidt, E Stupka, E Birney, G Cameron, G Slater, H Lehvaslaiho, I Vastrik, J Gilbert, J Stalker, J Cuff, L Clark, L Huminiecki, M Hammond, M Pocock, M Clamp, P Lijnzaad, R Pettett, R Durbin, S Potter, S Searle, T Cox, T Down, T Hubbard, V Curwen, W Spooner, Y Chen","The Ensembl genome database project ","Nucleic Acids Research","J Smith"
"486","29","2","A Kasprzyk, A Rust, A Stabenau, A Ureta-Vidal, C Melsopp, D Andrews, D Barker, D Keefe, E Eyras, E Mongin, E Schmidt, E Stupka, E Birney, G Cameron, G Slater, H Lehvaslaiho, I Vastrik, J Gilbert, J Stalker, J Cuff, L Clark, M Clamp, M Hammond, P Bevan, R Pettett, R Durbin, S Potter, S Searle, T Cox, T Down, T Hubbard, V Curwen, V Iyer, W Spooner, Y Chen","Ensembl : accommodating comparative genomics ","Nucleic Acids Research","J Smith"
"487","30","1","NA ","The interaction of technology, economics, &amp; culture as a basis for understanding academic computing support needs ","SIGUCCS Special Interest Group University and Computing Services","J Smith"
"488","30","2","G Town, J Haskett, S Stager","Practical management of computer ethics: computer center and computer science department approaches ","SIGUCCS Special Interest Group University and Computing Services","J Smith"
"489","31","1","E Rotenberg, Q Jacobson, Y Sazeides","Trace Processors ","MICRO International Symposium Microarchitecture","J Smith"
"490","31","2","NA ","Multiscalar As a New Architecture Paradigm ","ACM Comput Surv","J Smith"
"491","3","100","J Smith, A Smeaton, P Over, C Costello, A Vries, D Doermann, A Hauptmann, M Rorvig, J Smith, L Wu","The TREC Video Track: Information Retrieval on Digital Video Information,","Proc European Conf Digital Libraries ECDL European Conference Digital Libraries","J Smith"
"492","3","101","J Smith, J Smith, A Benitez","Conceptual Modeling of Audio-Visual Content,","Proc IEEE Intl Conf Multimedia and Expo ICME New","J Smith"
"493","3","102","J Smith, J Smith","Content-based Access of Image and Video Libraries,","Encyclopedia of Library and Information Science Marcel Dekker Inc Eds A","J Smith"
"494","3","103","J Smith, J Smith","Content-based Query by Color in Image Databases,","Image Databases John Wiley Sons Inc Eds L D Bergman and V Castelli","J Smith"
"495","3","50","A Jhingran, C Li, V Castelli","Dynamic Assembly of Views in Data Cubes ","PODS Symposium Principles of Database Systems","J Smith"
"496","3","104","J Smith, J Smith, R Mohan, C Li","Content-based transcoding of images in the Internet,","Proc IEEE Intl Conf Image Processing","J Smith"
"497","3","51","J Smith, C Li, V Castelli, J Smith","Combining Indexing and Learning in Iterative Refinement,","Proc IS T SPIE The International Society for Optical Engineering Symp Electronic Imaging Science and Technology Storage Retrieval for Image and Video Databases VII San Jose Computer Animation","J Smith"
"498","3","105","J Smith, J Smith, C Li","Decoding Image Semantics Using Composite Region Templates,","IEEE Workshop Content based Access to Image and Video Databases Fort Collins","J Smith"
"499","3","52","J Smith, C Li, J Smith, V Castelli, L Bergman","Comparing Texture Feature Sets for Retrieving Core Images in Petroleum Applications,","Proc IS T SPIE The International Society for Optical Engineering Symp Electronic Imaging Science and Technology Storage Retrieval for Image and Video Databases VII San Jose Computer Animation","J Smith"
"500","3","106","J Smith, J Smith","Digital Video Libraries and the Internet,","IEEE Communications Mag Special issue the Next Generation Internet","J Smith"
"501","3","53","C Li, R Mohan","Content-based Transcoding of Images in the Internet ","ICIP International Conference Image Processing","J Smith"
"502","3","107","J Smith, J Smith, V Castelli, C Li","Adaptive Storage and Retrieval of Large Compressed Images,","Proc IS T SPIE The International Society for Optical Engineering Symp Electronic Imaging Science and Technology Storage Retrieval for Image and Video Databases VII San Jose Computer Animation","J Smith"
"503","3","54","C Li","Adaptive Synthesis in Progressive Retrieval of Audio-Visual Data ","IEEE International Conference Multimedia and Expo I","J Smith"
"504","3","108","J Smith, J Smith, C Li","Adaptive Synthesis in Progressive Retrieval of Audio-Visual Data,","Proc IEEE Intl Conf Multimedia and Expo ICME New","J Smith"
"505","3","55","C Li, R Mohan","Adapting Content to Client Resources in the Internet ","ICMCS International Conference Multimedia Computing and Systems","J Smith"
"506","3","109","J Smith, J Smith, A Benitez","Descriptions of Collections and Models of Audio-Visual Content,","MPEG Multimedia Content Description Language John Wiley Sons Inc Eds P Salembier B S Manjunath T Sikora","J Smith"
"507","3","56","C Li, R Mohan","Adapting Multimedia Internet Content for Universal Access ","IEEE Transactions Multimedia","J Smith"
"508","3","57","J Smith, C Li, Y Chang, J Smith, L Bergman","Framework for efficient processing of content-based fuzzy Cartesian queries,","Proc IS T SPIE The International Society for Optical Engineering Symp Electronic Imaging Science and Technology Storage Retrieval for Image and Video Databases San Jose Computer Animation","J Smith"
"509","3","58","C Li, L Bergman, Y Chang","Model-Based Multi-Modal Information Retrieval from Large Archives ","ICDCS International Conference Distributed Computing Systems Workshop of Knowledge Discovery and Data Mining the World Wide Web","J Smith"
"510","3","59","J Smith, C Li, L Bergman, V Castelli, J Smith, A Thomasian","Model-based mining of remotely senses data for environmental and public health applications,","Advances Biomedical Image Databases Kluwer Academic Publishers Eds S Wong","J Smith"
"511","3","110","J Smith, J Smith, V Castelli, A Jhingran, C Li","Dynamic Assembly of Views in Data Cubes, Proc ACM Principles of Database Systems PODS ,","NA","J Smith"
"512","3","111","J Smith, J Smith, S Chang","Frequency and Spatially Adaptive Wavelet Packets,","Proc IEEE Intl Conf Acoustics Speech and Signal Processing ICASSP","J Smith"
"513","3","112","J Smith, J Smith, S Chang","Joint adaptive space and frequency graph basis selection,","Proc IEEE Intl Conf Image Processing","J Smith"
"514","3","113","J Smith, J Smith","Video Indexing and Retrieval using MPEG- ,","The Handbook of Image and Video Databases Design and Applications CRC Press Eds B Furht O Marques","J Smith"
"515","3","60","J Smith, C Li, R Mohan, J Smith","Multimedia Content Description in the InfoPyramid,","Proc IEEE Intl Conf Acoustics Speech and Signal Processing ICASSP","J Smith"
"516","3","114","J Smith, J Smith","VideoZoom Spatio-temporal video browser,","IEEE Trans Multimedia","J Smith"
"517","3","61","C Li","An Adaptive View Element Framework for Multi-Dimensional Data Management ","CIKM International Conference Information and Knowledge Management","J Smith"
"518","3","115","J Smith, J Smith","VideoZoom: a spatio-temporal video browser for the Internet,","Proc SPIE The International Society for Optical Engineering Photonics East Multimedia Storage and Archiving Systems III","J Smith"
"519","3","62","J Smith, C Li, C Aggrarwal, M Campbell, Y Chang, G Glass, V Iyengar, M Joshi, C Lin, M Naphade, J Smith, B Tseng, M Wang, K Wu, P Yu","EPI-SPIRE: A Bio-surveillance System for Environmental and Public Health Activity Monitoring,","Proc IEEE Intl Conf Multimedia and Expo ICME IEEE Meta Data Conference","J Smith"
"520","3","116","J Smith, J Smith, C Lin, M Naphade","Video Texture Indexing using Spatio-temporal Wavelets,","Proc IEEE Intl Conf Image Processing ICIP International Conference Image Processing","J Smith"
"521","3","63","C Li, R Mohan","Scalable multimedia delivery for pervasive computing ","ACM Multimedia","J Smith"
"522","3","117","J Smith, J Smith, S Chang","Visually Searching the Web for Content,","IEEE Multimedia Mag","J Smith"
"523","3","64","C Li, R Han, Y Chang","Secure Transcoding of Internet Content ","JCIS Joint Conference Information Sciences","J Smith"
"524","3","118","J Smith, J Smith, B Lugeon","A Visual Annotation Tool for Multimedia Content Description,","Proc SPIE The International Society for Optical Engineering Photonics East Internet Multimedia Management Systems","J Smith"
"525","3","65","C Li, L Bergman, V Castelli","Sequential Processing for Content-Based Retrieval of Composite Objects ","Storage and Retrieval for Image and Video Databases SPIE The International Society for Optical Engineering","J Smith"
"526","3","119","J Smith, J Smith, S Chang","VisualSEEk: a fully automated content-based image query system,","Proc ACM Intl Conf Multimedia","J Smith"
"527","3","66","C Li, L Bergman, V Castelli","SPIRE: a digital library for scientific information ","Int J Digital Libraries","J Smith"
"528","3","67","C Li, L Bergman, V Castelli","SPIRE: A Progressive Content-Based Spatial Image Retrieval Engine ","SIGMOD International Conference Management of Data Conference","J Smith"
"529","3","68","C Li, L Bergman, V Castelli","Search and Progressive Image Retrieval from Distributed Image/Video Databases: The SPIRE Project ","ECDL European Conference Digital Libraries","J Smith"
"530","3","69","C Li, Y Chang","Searching dynamically bundled goods with pairwise relations ","ACM Conference Electronic","J Smith"
"531","3","120","J Smith, J Smith, S Chang","Local Color and Texture Extraction and Spatial Query,","Proc IEEE Intl Conf Image Processing ICIP International Conference Image Processing Lausanne CH","J Smith"
"532","3","121","J Smith, J Smith, S Chang","Quadtree Segmentation for Texture-Based Image Query,","Proc ACM Intl Conf Multimedia","J Smith"
"533","3","122","J Smith, J Smith","Quantitative Assessment of Image Retrieval Evaluation,","Journal of the American Society for Information Science Special issue Perspectives Image Access Bridging Multiple Needs and Multiple Perspectives","J Smith"
"534","3","123","J Smith, J Smith, C Lin, M Naphade, A Natsev, B Tseng","Learning Concepts from Video Using Multi-modal Features,","Tyrrhenian International Workshop Digital Communications Capri","J Smith"
"535","3","70","J Smith, C Li, J Smith, V Castelli","S-STIR: Similarity Search Through Iterative Refinement,","Proc IS T SPIE The International Society for Optical Engineering Symp Electronic Imaging Science and Technology Storage Retrieval for Image and Video Databases San Jose Computer Animation","J Smith"
"536","3","124","J Smith, J Smith","Query Vector Projection Access Method,","Proc IS T SPIE The International Society for Optical Engineering Storage Retrieval for Still Image and Video Databases VII San Jose Computer Animation","J Smith"
"537","3","71","C Li, L Bergman, M Lo, V Castelli, Y Chang","The Onion Technique: Indexing for Linear Optimization Queries ","SIGMOD International Conference Management of Data Conference","J Smith"
"538","3","125","J Smith, J Smith, S Chang","Querying by Color Regions using the VisualSEEk Content-based Visual Query System,","Intelligent Multimedia Information Retrieval AAA Press MIT Press Eds M T Maybury","J Smith"
"539","3","72","J Smith, C Lin, B Tseng, M Naphade, A Natsev, J Smith"," VideoAL: A end-to-end MPEG- video automatic labeling system, ","IEEE Intl Conf Image Processing ICIP International Conference Image Processing Barcelona ES","J Smith"
"540","3","126","J Smith, J Smith, C Li","Image classification and querying using composite region templates,","Journal of Computer Vision and Pattern Recognition","J Smith"
"541","3","73","J Smith, C Lin, B Tseng, J Smith","Improved Text Overlay Detection in Videos Using a Fusion-Based Classifier,","Proc IEEE Intl Conf Multimedia and Expo ICME IEEE Meta Data Conference","J Smith"
"542","3","127","J Smith, J Smith","Image Retrieval Evaluation,","IEEE Workshop Content based Access to Image and Video Databases Fort Collins","J Smith"
